trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
906,False,"{'a': 0.5, 'e': 0.7616147919216892}",20,0,-70.1519434425775,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
907,False,"{'a': 0.5, 'e': 0.7611097454964921}",20,0,-114.03810650148495,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
908,False,"{'a': 0.5, 'e': 0.7606042371987193}",20,0,-129.98318054007098,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
909,False,"{'a': 0.5, 'e': 0.760098267335134}",20,0,-85.91969730860156,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
910,False,"{'a': 0.5, 'e': 0.7595918362127793}",20,0,-82.47815934922448,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
911,False,"{'a': 0.5, 'e': 0.7590849441389783}",20,0,-51.31787892344631,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
912,False,"{'a': 0.5, 'e': 0.7585775914213342}",25,0,-145.80049683711178,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
913,False,"{'a': 0.5, 'e': 0.7580697783677292}",25,0,-83.18655850961568,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
914,False,"{'a': 0.5, 'e': 0.7575615052863249}",20,0,-90.75472205228905,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
915,False,"{'a': 0.5, 'e': 0.7570527724855627}",20,0,-59.036652391460564,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
916,False,"{'a': 0.5, 'e': 0.756543580274162}",35,0,-296.8678545625195,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 6}",0
917,False,"{'a': 0.5, 'e': 0.7560339289611219}",25,0,-107.26003275796438,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
918,False,"{'a': 0.5, 'e': 0.7555238188557194}",25,15,-95.90775075112978,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 2}",1
919,False,"{'a': 0.5, 'e': 0.7550132502675104}",20,0,-123.56256699807945,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
920,False,"{'a': 0.5, 'e': 0.7545022235063287}",30,9,-3.2034753161742575,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.7539907388822863}",25,0,-115.1546513171779,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
922,False,"{'a': 0.5, 'e': 0.7534787967057731}",25,0,-127.72689997303678,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
923,False,"{'a': 0.5, 'e': 0.7529663972874566}",25,0,-138.51805697799753,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
924,False,"{'a': 0.5, 'e': 0.7524535409382817}",20,0,-62.61491702208525,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
925,False,"{'a': 0.5, 'e': 0.7519402279694706}",30,0,-56.65090494357712,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
926,False,"{'a': 0.5, 'e': 0.7514264586925228}",25,0,-56.53909211277808,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
927,False,"{'a': 0.5, 'e': 0.7509122334192143}",20,0,-25.335576052608282,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
928,False,"{'a': 0.5, 'e': 0.7503975524615983}",20,0,-34.791818439258726,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
929,False,"{'a': 0.5, 'e': 0.7498824161320041}",20,0,-108.12647208930426,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
930,False,"{'a': 0.5, 'e': 0.7493668247430377}",20,0,-71.96722156326457,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
931,False,"{'a': 0.5, 'e': 0.7488507786075811}",20,0,-78.43825130082509,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
932,False,"{'a': 0.5, 'e': 0.748334278038792}",30,9,-50.85700116853473,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
933,False,"{'a': 0.5, 'e': 0.7478173233501043}",20,0,-65.26175993592969,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
